id,object,group,description,variable_type,custom_type,address,offsets,bit_start,bit_length,string_length,unicode,path,dropdown
20062,Table Settings,Allocated Pointers,ptrRevClubContract,8 Bytes,,ptrRevClubContract,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrRevClubContract,
20063,Table Settings,Allocated Pointers,ptrStadium,8 Bytes,,ptrStadium,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrStadium,
11142,Table Settings,Allocated Pointers,ptrStaff,8 Bytes,,ptrStaff,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrStaff,
11148,Table Settings,Allocated Pointers,ptrTeam,8 Bytes,,ptrTeam,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrTeam,
11589,Table Settings,Allocated Pointers,ptrSelectedObj,8 Bytes,,ptrSelectedObj,,,,,,Table Settings > > Allocated Pointers > > Objects > > ptrSelectedObj,
12095,Table Settings,Allocated Pointers,updSelect,Byte,,updSelect,,,,,,Table Settings > > Allocated Pointers > > Updates > > updSelect,
20069,Table Settings,Allocated Pointers,updAward,Byte,,updAward,,,,,,Table Settings > > Allocated Pointers > > Updates > > updAward,
20066,Table Settings,Allocated Pointers,updCity,Byte,,updCity,,,,,,Table Settings > > Allocated Pointers > > Updates > > updCity,
12099,Table Settings,Allocated Pointers,updClub,Byte,,updClub,,,,,,Table Settings > > Allocated Pointers > > Updates > > updClub,
12103,Table Settings,Allocated Pointers,updComp,Byte,,updComp,,,,,,Table Settings > > Allocated Pointers > > Updates > > updComp,
20067,Table Settings,Allocated Pointers,updContinent,Byte,,updContinent,,,,,,Table Settings > > Allocated Pointers > > Updates > > updContinent,
12101,Table Settings,Allocated Pointers,updNation,Byte,,updNation,,,,,,Table Settings > > Allocated Pointers > > Updates > > updNation,
20065,Table Settings,Allocated Pointers,updPerson,Byte,,updPerson,,,,,,Table Settings > > Allocated Pointers > > Updates > > updPerson,
20068,Table Settings,Allocated Pointers,updStadium,Byte,,updStadium,,,,,,Table Settings > > Allocated Pointers > > Updates > > updStadium,
12100,Table Settings,Allocated Pointers,updTeam,Byte,,updTeam,,,,,,Table Settings > > Allocated Pointers > > Updates > > updTeam,
20085,Table Settings,Allocated Pointers,db::AGREEMENT,8 Bytes,,vtbAgreement,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::AGREEMENT,
20071,Table Settings,Allocated Pointers,db::AWARD,8 Bytes,,vtbAward,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::AWARD,
20072,Table Settings,Allocated Pointers,db::CITY,8 Bytes,,vtbCity,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::CITY,
20073,Table Settings,Allocated Pointers,db::CLUB,8 Bytes,,vtbClub,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::CLUB,
20074,Table Settings,Allocated Pointers,db::COMP,8 Bytes,,vtbCompetition,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::COMP,
20075,Table Settings,Allocated Pointers,db::CONTINENT,8 Bytes,,vtbContinent,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::CONTINENT,
20080,Table Settings,Allocated Pointers,db::NATION,8 Bytes,,vtbNation,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::NATION,
20090,Table Settings,Allocated Pointers,db::NATIONAL_TEAM,8 Bytes,,vtbNationalTeam,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::NATIONAL_TEAM,
24054,Table Settings,Allocated Pointers,db::NATIONAL_TEAM_CONTAINER,8 Bytes,,vtbNationalTeaCont,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::NATIONAL_TEAM_CONTAINER,
20087,Table Settings,Allocated Pointers,db::ACTUAL_NON_PLAYER,8 Bytes,,vtbNonPlayer,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::ACTUAL_NON_PLAYER,
20084,Table Settings,Allocated Pointers,db::ACTUAL_PERSON,8 Bytes,,vtbPlayer,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::ACTUAL_PERSON,
20089,Table Settings,Allocated Pointers,db::ACTUAL_PLAYER_AND_NON_PLAYER,8 Bytes,,vtbPlayerStaff,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::ACTUAL_PLAYER_AND_NON_PLAYER,
20091,Table Settings,Allocated Pointers,db::REGION,8 Bytes,,vtbRegion,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::REGION,
20086,Table Settings,Allocated Pointers,db::STADIUM,8 Bytes,,vtbStadium,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::STADIUM,
20088,Table Settings,Allocated Pointers,db::TEAM,8 Bytes,,vtbTeam,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::TEAM,
20077,Table Settings,Allocated Pointers,db::HUMAN_NON_PLAYER,8 Bytes,,vtbHumanNonPlayer,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::HUMAN_NON_PLAYER,
20079,Table Settings,Allocated Pointers,db::RETIRED_PERSON_NAME_POINTERS,8 Bytes,,vtbRetiredPerson,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::RETIRED_PERSON_NAME_POINTERS,
20081,Table Settings,Allocated Pointers,db::VIRTUAL_PLAYER,8 Bytes,,vtbPlaceholderPerson,,,,,,Table Settings > > Allocated Pointers > > VTables > > db::VIRTUAL_PLAYER,
20078,Table Settings,Allocated Pointers,sicomps::LEAGUE_STAGE,8 Bytes,,vtbLeagueStage,,,,,,Table Settings > > Allocated Pointers > > VTables > > sicomps::LEAGUE_STAGE,
11636,Table Settings,Useful Static Addresses,Current time (15 minute intervals after 6 AM),Binary,,datTimeRoot+1,,1,7,,,Table Settings > > Useful Static Addresses > > Current time (15 minute intervals after 6 AM),
11611,Table Settings,Useful Static Addresses,Current Day,Custom,Mask 0x1FF,datTimeRoot,,,,,,Table Settings > > Useful Static Addresses > > Current Day,
11612,Table Settings,Useful Static Addresses,Current Year,2 Bytes,,datTimeRoot+2,,,,,,Table Settings > > Useful Static Addresses > > Current Year,
11328,Table Settings,Useful Static Addresses,ptrPerson vtable offset 0,4 Bytes,,ptrPerson,0 -> -8 -> 0,,,,,Table Settings > > Useful Static Addresses > > ptrPerson vtable offset 0,
11329,Table Settings,Useful Static Addresses,ptrPerson vtable offset 1,4 Bytes,,ptrPerson,4 -> -8 -> 0,,,,,Table Settings > > Useful Static Addresses > > ptrPerson vtable offset 1,
11330,Table Settings,Useful Static Addresses,ptrPerson vtable offset 2,4 Bytes,,ptrPerson,8 -> -8 -> 0,,,,,Table Settings > > Useful Static Addresses > > ptrPerson vtable offset 2,
20579,Table Settings,Useful Static Addresses,ptrPlayer vtable offset,4 Bytes,,ptrPlayer,4 -> 8,,,,,Table Settings > > Useful Static Addresses > > ptrPlayer vtable offset,
20580,Table Settings,Useful Static Addresses,ptrStaff vtable offset,4 Bytes,,ptrStaff,4 -> 8,,,,,Table Settings > > Useful Static Addresses > > ptrStaff vtable offset,
20581,Table Settings,Useful Static Addresses,ptrHumanStaff vtable offset,4 Bytes,,ptrHumanStaff,4 -> 8,,,,,Table Settings > > Useful Static Addresses > > ptrHumanStaff vtable offset,
23666,Table Settings,Useful Static Addresses,File Version (GamePass),String,,fm.exe+4A0F28E,,,,6,0,Table Settings > > Useful Static Addresses > > File Version (GamePass),
23667,Table Settings,Useful Static Addresses,File Version (Steam),String,,fm.exe+4A05111,,,,6,0,Table Settings > > Useful Static Addresses > > File Version (Steam),
